f1,f2,label
-0.5426291847238341,0.08961787769732235,1
0.29009300273130045,-0.3457405670399003,1
0.4862741635200859,-0.14376598322592754,1
0.4680532700155685,-0.2539414614587912,1
-0.5026238897377275,0.9642857196916456,0
0.7648920297177242,-0.6646741243733186,0
-0.8877762244719201,-0.15848050696582752,0
0.9030625638322674,-0.04657039107521503,0
0.9866419836441745,0.34680826008785026,0
0.5135454913713464,-0.14347819257124592,1
-0.8773220346391079,0.36544144853449956,0
-0.1274843490864039,1.0316946132020581,0
-0.9783543678798643,-0.24134657083761418,0
0.2827429689495729,-0.35064869080825856,1
-1.01905442911135,0.12150589040136234,0
-0.6028285476435098,0.800037462360495,0
-0.9806515671313858,0.41942238207648747,0
-0.3741929110188403,-0.2930740006230318,1
0.6169214438815438,0.8230953454192658,0
0.19260102117048278,0.4072829761382772,1
0.6219743057115615,0.7032346633247717,0
0.31205188993957134,0.34003622640015285,1
-0.8633978481138233,0.2978724229433221,0
0.5232785362097349,-0.16263868203648224,1
0.5888789280387845,-0.07327563570717738,1
-0.4860180935596104,-0.05245964924823641,1
-0.8530241587994513,0.5172848958875655,0
0.3074470328621832,0.3730573296921206,1
0.3134338456045778,0.38305914004723696,1
0.4474854411740552,-0.9559482976005624,0
-0.7026395381386146,0.7134949882636807,0
0.09438516495869041,0.4814491708666428,1
0.0724266487609451,-0.4402630647181244,1
-0.4244090424003757,0.8840519247825966,0
0.4671138919990995,0.27911775217707724,1
-0.3122014462158153,0.44793083296244257,1
-0.24918939330289702,0.5180904856755059,1
0.41634393606346526,-0.9161757997833812,0
0.9031562398927575,0.44124242416485604,0
-0.2953340254122895,0.37502940606716134,1
0.2757775012884968,-0.3482426667946458,1
-1.0176055484234257,0.13815393455760455,0
0.9413367251749855,0.0964573500682542,0
1.0022831249086432,0.12354380577578028,0
-0.5833224470827881,-0.7334766564464588,0
-0.722742120176252,0.6255260960506888,0
-0.45008516379050945,0.8308977180359569,0
0.1963372893433206,1.0098862487631994,0
-0.22244542542964119,0.49603315725265645,1
0.7182592770489693,0.6361465643608122,0
-0.27898296087027535,0.994957389605704,0
0.005875572008085764,-0.48345129768900064,1
-0.5578384630010504,0.206352499289387,1
-0.9371510469749545,-0.385661123067552,0
0.0059366433127444745,-1.1246302295530364,0
-0.4163697288404678,-0.20453789882131174,1
0.9286821864607552,0.0768425543449986,0
0.9598859182787629,-0.4281782859752882,0
0.369033214409762,0.9429404423629529,0
-0.4530194682951147,0.34668020510090386,1
-0.6578469252277209,-0.764225392924706,0
-0.43850246027873385,-0.24529175662851868,1
-0.6354660774128247,0.8464287470515787,0
0.33745619294784657,0.3090130550858014,1
0.7298498340809769,-0.6485780964996104,0
1.1294264954531368,-0.13186764160833547,0
0.46329046195611057,0.20277132456128844,1
0.47836908225899927,0.9017265900708981,0
0.7285332274930844,-0.6184708233938775,0
-0.4680518108452534,-0.10615652973250676,1
0.8871801913012519,0.41527962022314946,0
0.4303325083896827,-0.006270378139906493,1
-0.46252708036189377,-0.07557025791276954,1
0.7139112554852494,-0.6328429111657727,0
0.533037488790451,0.10928142979130316,1
0.05835614509242152,0.4973045629331015,1
0.3149210496964732,0.42278218176803734,1
-0.8863923808665516,0.3855919696571315,0
-1.0186181341146767,0.09722644648381899,0
-0.5013278564286203,-0.2127927398642267,1
0.008913271851912971,0.48094893321420146,1
0.08249450707669197,-0.529305561517145,1
-0.7955793031892674,0.5204540035598638,0
0.5029425181011346,-0.7878930831136461,0
0.42809061654731884,-0.8797676678614355,0
-0.9847972926557913,0.14024446976291727,0
-0.46906394998744805,-0.948876581659981,0
0.2784829303609706,0.47257892779812755,1
0.0331721649082875,-0.405884388889531,1
-0.8089491132466975,0.6824211411804201,0
0.013949244702028882,1.0343034429385325,0
0.8907037861323672,0.31727299012361365,0
0.9779502156416761,-0.29028575624321656,0
-0.3755693471258597,0.35812010532822863,1
-0.3817196234607421,-0.9072854315111281,0
-1.022121912250928,-0.13449766770175803,0
0.8459040086634467,0.5830267765637253,0
-0.41475170150547663,-0.27101061326348624,1
0.6967695246951496,0.600324717787738,0
-0.5307273017786236,0.8396941246678589,0
0.5743472013961245,0.14569412456324943,1
-0.0656201945517063,0.4594805124241672,1
-0.12910720027002837,-0.9425235107239692,0
-0.1660471254541378,-0.4653569003065904,1
-0.22969418556891036,-1.075555809615842,0
0.4668024661198488,0.013590304121968648,1
0.9240977134214501,-0.1621042574643722,0
0.23365303147187566,0.385907536428672,1
-0.9673735091733197,-0.15544047297438693,0
-0.9716998762484196,0.03319315736035028,0
0.6061178767734706,-0.7811176997270386,0
1.0521085646322472,0.14009219861107794,0
-0.19601348568301902,-0.4096554333086904,1
-0.02979884645014299,0.47766494170912605,1
0.8639246589736717,0.5350544442745407,0
0.5271357871310192,-0.8518128277729068,0
-0.9522485948357753,0.27870530597641213,0
0.36097899167081665,0.963966411961587,0
-0.1436751987123901,-1.0531813730566884,0
1.0664701046693814,-0.012539750602268737,0
-0.908755736137863,-0.37716408637501464,0
-0.02131922790057534,0.4653444511939858,1
-0.19616257688927405,0.5048550523563509,1
-0.49595799029515986,-0.07706959615802239,1
0.9282027407052349,0.304859191642119,0
-0.9574234707462935,-0.19680742428872455,0
-0.7453395002558795,-0.6946314452002798,0
0.36347860756512673,-0.8690223915896348,0
-0.6842899619144827,-0.7770326042274536,0
-0.03525231582191536,0.4204620216681254,1
-0.3701113121479785,0.8798883278167233,0
0.3991303723803704,-0.9312726524914432,0
-0.39578695029056654,0.2623502639279048,1
-0.001977075832980485,-0.98113618639604,0
-0.46766049152415,-0.13370652632463953,1
0.4823328964949347,-0.005501928477011947,1
0.44726587046273314,0.40139419938130505,1
0.6756475901549204,-0.6546286594181044,0
0.4019904626349247,1.0169193468222126,0
0.11463723013562888,0.9690761999384953,0
-0.3392891905439168,0.35260391834446914,1
-0.6771751991099997,-0.809403033831486,0
-0.056341850101627955,0.5823756952304299,1
0.7393993180379491,0.5325419087485044,0
-1.0243566966559032,-0.1358665557038105,0
-0.18869568920157612,1.0006041300573028,0
-0.9255366056691308,-0.3242563331381728,0
-0.8930233485944059,0.27220397747804914,0
0.10168724134870159,-0.3841644340764554,1
0.9654557691638912,-0.5361073858953588,0
-0.6624784127082937,0.626832905846962,0
-0.5720458658478562,-0.9883316666504841,0
0.19875915866377325,-0.4084256515378171,1
-0.43551441387691997,0.24206601805757658,1
0.9360984629735948,0.35879423589648185,0
-0.27414723178649264,0.4418711972173247,1
0.47919886246038895,0.04790668981656035,1
0.44304668293378263,-0.21556730503171256,1
0.4506651612981381,0.27176452590340966,1
-0.9854022220623855,-0.4387711493602351,0
0.21500489840988038,-0.41390701038475336,1
-0.372043773016497,1.008919085518296,0
-0.44745615688822427,-0.19024466931023987,1
-0.3321134112040322,-0.43709237654586164,1
0.9457663220123222,0.11324536411040048,0
0.0835894237191387,-0.4266563845460375,1
0.478016590717075,0.9547356621029484,0
-0.6635437890857404,-0.7504642063330673,0
-0.20516622416543867,0.41899664221662786,1
0.023677492346521445,0.5702115286932276,1
-0.9421970713673334,-0.2986839593661162,0
0.981358633622965,-0.26708926308878356,0
0.08118529747161222,-0.9234329141204016,0
-0.18218413590341986,0.4149742465327978,1
0.3788067588010938,0.4078293934622944,1
0.5042186868796869,-0.9147147991162303,0
-0.619993085058575,0.8547211318325878,0
0.19069362357278805,0.550865992442599,1
0.34319820383086747,-0.4192334065724443,1
0.8938041890386953,0.4296453470349927,0
-0.48992489585628296,0.1818155649307773,1
-0.751667078286667,-0.778164683839796,0
0.3039982334394245,-0.9815695986756297,0
-0.7954025260661972,-0.6060994163346258,0
-0.8858816819048532,0.2196645984963269,0
1.0328173409614916,-0.1623422086931426,0
-0.8563731699127872,-0.4336637010931723,0
-0.5256328282009717,-0.2792591960406555,1
-0.1930773244353059,-0.5330175886231354,1
0.009181173726346085,-0.5217436452924773,1
0.43988306319707393,0.8415282867530914,0
-0.5884975990112589,0.7907023158501151,0
-0.12138241669402933,0.45342594721556423,1
-0.06095335787347869,0.44957888483390634,1
0.35250979541397254,-0.2725834347232077,1
0.45184859145122497,0.19653081058886793,1
-0.03859223901280796,0.4632166804999169,1
-0.40736893499489807,-0.20369259008207755,1
0.7289490895463019,-0.7018735636780091,0
-0.49732013448085816,-0.8720876977350346,0
-0.7487125864028104,-0.6438205277855722,0
0.2675190624457679,1.0355022623524088,0
0.25591915201892224,0.43544800752145524,1
-0.7649852838190868,0.6409359520857385,0
-0.020007946999811288,1.0193903370093995,0
0.6748437223839844,0.697243747663267,0
0.3552590726477065,0.44817412902523,1
0.15631250571541092,0.522916477942885,1
-0.575702819620815,-0.08808215127384564,1
0.28170432007922735,-0.347576631999068,1
0.5818774183253214,-0.8614572440895437,0
-0.3601612214004206,0.44975865261567594,1
-0.9677861541622097,-0.3849251768998926,0
0.41468417509422134,-0.2809232813817466,1
0.7841019936017709,-0.5169938795161173,0
0.30636640574854535,0.2924568031998418,1
0.510976174377753,-0.22833347572847262,1
0.9592492168611789,-0.0446033708102672,0
0.23261350455136057,0.4268933824899401,1
0.42203260430785317,0.4113700212192641,1
0.5237923878653935,0.07688794298664,1
0.16317390366364595,0.478238019664612,1
-0.8253384151612897,-0.29912511439114303,0
-0.6207522445506325,-0.8234259400047231,0
-0.45451509183805744,0.2878369480291832,1
-0.39592759523505644,-0.3174460876190414,1
-0.7291626162409838,0.7320327774980204,0
0.4695208849487366,0.04817743737785604,1
-0.1456628674319789,0.9551488733979308,0
-0.17267087830099148,0.4232135819746328,1
-0.42229185662623786,-0.2045148084768802,1
0.9417514869297845,-0.12296014904256461,0
1.075947802834665,-0.0799687064827815,0
-0.6302266871844013,-0.7961971773370976,0
0.37419107444167493,-0.40462750909059203,1
-0.24100045959212818,-0.9773652628479442,0
0.6080754394083282,-0.8453746265119892,0
0.5614909805658932,0.8020115441127802,0
-0.41627850547183065,0.36185978908105043,1
0.17702866184803698,-0.4018323168252859,1
0.4075357537722848,0.030492731772327364,1
-0.25814550269600445,0.4692103718395801,1
-0.7163022760827331,-0.5856043486991951,0
0.8461556311852513,0.5699314850558275,0
-0.04579199590808156,-1.1528368803473872,0
-0.3557610268688704,1.0072295167998562,0
-0.1273037897607231,0.4989261682344673,1
0.6796752160191769,-0.8208128627732469,0
0.15253863014691035,-0.4003048644069608,1
-0.8189734571982118,-0.5655460200611552,0
0.42744337751996353,-0.9314085104130426,0
0.37829111716921693,0.8750712476908346,0
-0.5111643610929758,-0.14611672274565435,1
0.16338118010151204,-0.9553728443009698,0
-0.7630014786946361,0.6481772199914888,0
0.24132147271037555,0.9541816683518828,0
0.1761568524873533,-0.97698452303593,0
0.3359510051614551,0.2826209874341475,1
0.005486474802736674,-0.9590954144836108,0
-0.4293892217882652,0.12418607754876886,1
0.2900310036850856,-1.007981053357003,0
0.42466950850239504,0.37242529282634534,1
0.4806039455293385,0.28387608761683947,1
-0.22387044451647803,0.5228112600786033,1
0.17940380302893416,0.4240986203836496,1
0.7410953700863393,0.6351772643885495,0
-0.5411884417384083,0.7697937211816902,0
0.35072111941512685,-0.36336325004021797,1
-0.27003506194289056,-0.949573514486889,0
0.6283632160933335,0.7755563018714658,0
0.4322474196960011,-0.29767819938389367,1
0.027348092765995997,-0.9610579461576365,0
0.31778933791029834,0.29403902955108335,1
0.4894248239143875,0.045834790561553804,1
-0.8456554153708623,0.5196272034161928,0
0.6654599223161674,0.7212681593808529,0
-0.38720254732771603,-0.31601020598952384,1
0.7603074747218554,-0.5220382733747597,0
0.12240771228729633,0.6360560650019249,1
-1.035861284343167,-0.05204408145920269,0
0.25575740597122465,-0.3941132327863917,1
-0.5990537247912262,-0.7410539843242554,0
-0.8750003806194221,-0.4167984398000003,0
0.492264303658282,0.0378275412012781,1
0.19549814353947922,0.36113728044507015,1
-0.651815146745182,0.7289228493230945,0
-1.0200039099867786,-0.04805029946013558,0
-1.103333073442237,-0.005848252377691449,0
-0.5416912414234037,0.04933482739121913,1
-0.12590331682005337,0.5130954808899506,1
0.22224977087808132,-0.5244130290346604,1
0.9419935351614501,0.2950787333764812,0
-0.970300625898676,-0.03994716697745537,0
-0.22168723555434336,-0.43677520642105855,1
-0.2376452618710025,-0.8808035440296654,0
0.4333173666368971,-0.13137501338413518,1
-0.6179855506036143,-0.8368487894892207,0
-0.6490333238189192,0.8299684949169605,0
-0.5987156598667386,-0.7751815686789875,0
-0.3886598599176944,0.37648371912890605,1
0.09563108929290207,0.40530362203217574,1
-0.4206083611104279,-0.9007086422981996,0
-0.6902350374512973,0.7389587130099646,0
0.9601837827338474,-0.32998766007132,0
0.7207969148949449,-0.7037659686353408,0
-0.38875706161744755,0.9377942534602458,0
1.0553688997570996,0.08508136229627919,0
1.1411013506229304,-0.08260346439741678,0
-0.016990209386277044,0.9523895298247685,0
-0.7170234825707634,-0.6907702357586762,0
0.17411179786533562,0.9451304050772243,0
-0.09356718868295631,0.49035429947060144,1
-0.8854722080838222,-0.5108702645675283,0
1.0312447458468446,-0.13462527909522895,0
-0.9906382506952817,-0.32924304755302647,0
-0.9284728295261593,0.28460207621001476,0
-0.7930228280023095,-0.7251436137051447,0
-1.0043035264758764,0.23694392650737645,0
-0.011596405389903159,-0.4501438632861043,1
0.5869677722117734,0.8544729142606103,0
-0.6130829448868288,-0.8127849937038789,0
-0.3784365985553838,0.9478645582983143,0
-0.25701042114266326,1.0339614529408678,0
-0.47886151519194486,0.01039355503697268,1
0.49892932192794776,-0.13997368829969328,1
-0.6740471580826064,-0.6297209105859924,0
0.3774703477274902,0.34310535404268494,1
-0.10430048802361774,0.5150483641878006,1
0.06775505205594488,1.0017173055955648,0
0.7772939613234695,-0.6397164376726296,0
-0.20582451445003844,0.40413114758966595,1
-0.8966744688548952,-0.39792507362591906,0
0.3030796278929477,-0.4758006267166169,1
0.5483258416389719,-0.9159745276722848,0
0.5114164761546139,-0.8564184111344543,0
-0.649839880970912,0.7347711556008837,0
0.9685225807878737,0.25601132516124314,0
-0.968644054801067,-0.3495219634802993,0
-0.8901551304114748,-0.5406622051799899,0
-0.2134020181931107,-0.34807894210069135,1
-0.24219618539887552,0.523029820879712,1
0.4386005705406728,-0.18451650286421317,1
-0.7624729248466009,-0.667552502836727,0
0.6291923608910472,-0.7796590574822113,0
0.8656313544641104,-0.5939688259447036,0
0.9570931375594386,0.2574238380666092,0
-1.0475457447416372,0.0359929742031871,0
0.2424624163551221,-0.32795712577597413,1
0.5148295556675864,-0.9143392662462859,0
-0.46637174972866957,-0.10398056547651577,1
0.0385170688698678,-0.5327593584975902,1
-0.25134040143830244,-0.4910135418543198,1
0.9306393504267687,-0.1934462286139635,0
-0.6812075901617356,0.6656083937277738,0
0.15321010449632852,0.5011354239480978,1
0.21038112224778022,-0.9770515489396545,0
-0.7873325985937654,-0.5857591791231231,0
-0.7034485236282332,-0.6774561957288456,0
-0.9517509159137784,0.20034639712443633,0
0.8073640514694492,0.5991571203675459,0
0.47909895732785357,0.11868002884896514,1
0.3254651584366531,-0.398513609519755,1
-0.39592112286624326,0.21526996011722227,1
-0.0039037875677598987,-0.6193223631186033,1
0.07817176790388788,0.48840447923180913,1
-1.0478441903109106,0.14226837339579412,0
-0.3248034304840486,-0.39085614583186623,1
0.3834989027362209,-0.9115404916743772,0
0.5342370161051113,0.755291406138651,0
0.44062009802381985,-0.41637794970649655,1
-0.4026429807746292,-0.1536100239955065,1
-0.4139003653078174,0.9872531588120853,0
0.28265947277416037,0.8232760111231697,0
1.0530387444837639,0.12581122001913497,0
0.46391862791144645,-0.10465960190439996,1
0.9338445987580655,0.17808739832013298,0
-0.503192578930237,-0.2852915064111494,1
-0.8267879472949478,0.5566083204177044,0
-0.2865661387240448,-0.5044861395401742,1
-0.882339000608224,-0.4351635020022855,0
-0.4494668254499444,0.08805033322730514,1
-0.24562718026572286,-0.41994572005462744,1
-0.00017491195933930226,-0.5258618624743584,1
0.07744314875060705,-0.897707364639013,0
0.2897842840060953,0.40615409549525056,1
0.711457020445897,0.63719038372922,0
-0.8686362998371315,0.454079185525227,0
-0.3091750769706322,0.43498885770960605,1
-0.19037172758131438,-0.5683472656794296,1
-0.9413047335279052,-0.31656474667354395,0
-0.17862315267276313,0.4132478418225978,1
-0.024717561657115285,0.5363559422989193,1
0.35944322497943115,-0.8729580252842786,0
-0.28069944429418353,0.907059347987513,0
0.29736643265389134,0.9008534788663018,0
0.1098123927406155,-0.5899751810863566,1
-0.7433964680713503,-0.7703511445924706,0
0.2720630746451704,-0.5231858136398424,1
-0.393628854759789,0.8436337991813206,0
-1.004415460487279,0.022732602655827935,0
0.7298477759271507,-0.7544931026514586,0
-0.0035800990993247947,-0.5325895284024923,1
-0.40439727467076403,-0.23631433603568416,1
0.44267615465646465,-0.8308546244682532,0
-0.7996240141123886,0.39470839506931943,0
-0.576369074213277,0.8565191079315313,0
0.3619449911089898,0.26285435527046574,1
0.21709921099881446,0.9127693457210125,0
-0.8657365290495875,-0.46707776006681995,0
-1.0030120922821963,0.1065318992122766,0
-0.4493693355682927,-0.1064665003112151,1
-0.03978550028493147,-0.5265525038996135,1
-0.8360156943795697,-0.42701383387907904,0
-0.40674971726431747,-0.18056574123709884,1
-0.9225446707056654,0.33237091960838533,0
0.03791166427342745,-0.46272411242722356,1
-0.9770552794201948,-0.036167670555362304,0
-0.5075160967848865,-0.04513189136302778,1
0.9533514140115176,0.10321214832464448,0
0.9656422161245682,0.1472371619705849,0
-0.2297218275683836,0.4007719907003694,1
-0.007682600695191069,1.0759853624437237,0
0.37923248245920377,-0.8553067469277923,0
-0.43933315773868686,0.21324337452863024,1
-0.21084244994875223,-0.4566019776411215,1
-0.18679847959604798,0.3724950289189713,1
0.390323425017021,0.972796936753806,0
0.12975479204064072,-0.4586711737825631,1
-1.0353619699697156,0.41929987818829834,0
0.36899915050030874,-0.3653960829047825,1
-0.4398943077321038,0.057290927005925266,1
-0.09790037746532167,-0.9321229688861069,0
0.06510672297536352,0.5211155672398782,1
-0.8390457083950817,0.5910106350133965,0
0.5282608966514192,0.16798156713174672,1
0.46411857745170676,0.1394734213189894,1
0.38986314245865633,0.46241445934006575,1
0.01099021782682455,-0.46853261846484817,1
-0.4639488062305921,-0.832220676431299,0
1.0503807380065715,0.05416976781593662,0
0.5003356032026566,0.9380525038827892,0
-0.542787837813243,-0.09492602743691705,1
0.7337191503324187,0.7372316209629491,0
0.5275073219409148,-0.13175829479755713,1
-0.8541176863619618,-0.5741239192267041,0
-0.8266477317304312,0.48331054221396386,0
-0.47833090168020764,-0.12251541300066471,1
-0.24537979325176001,-0.348853895949978,1
-0.19593418314255093,-1.0411804677720946,0
0.4826779664308389,-0.8176908860866346,0
-0.40052012995288855,0.38564701549848335,1
0.23830085982018095,-0.4725326200261941,1
-0.21921341961650948,0.5179354875284046,1
-0.7571317700677369,-0.5446038493610599,0
0.19850882878665704,0.4950738046071721,1
-0.15465267026410448,-0.5335840111797712,1
0.6646769772788413,-0.7280664911315328,0
0.08700258953034667,-0.47929531165404504,1
-0.3295340777900736,0.26802554365312203,1
-0.3590449074212967,-0.21455396847330133,1
-0.2602884370462861,-0.4172672650819286,1
-0.03717088302453039,0.5785160039740229,1
0.053853130558727674,0.9876830840696896,0
0.35922260594349364,0.9367403905225998,0
-0.7902743705660822,0.6780471552763694,0
0.1855316830648639,-0.4314937878165973,1
-0.2338348842382933,-0.42781411049947027,1
-0.9389334014297651,0.36576350146768094,0
-0.22529335584957613,-0.4924833850383715,1
-0.4232753296406327,-0.09651173322039429,1
0.44794148047499455,-0.25065224504545114,1
-0.9413037990571582,-0.43881218903211355,0
-0.257529888694005,0.9016680246962118,0
0.3236974863801904,-0.350920336165283,1
0.01296614466081123,-0.5502068231276764,1
-0.7079121484373484,-0.7075135453571113,0
0.3785538869642794,-0.8527197764920286,0
-1.0315271203153353,-0.2267389122074523,0
-0.27691458567186217,-1.0588629471734967,0
0.49079246592612474,-0.1909816177693532,1
0.5328832132146124,0.841087904225107,0
0.30832413097913197,-0.9784889944903535,0
-0.3319084094018564,0.2935186593607085,1
0.45376555286517134,0.8048410608958196,0
0.07158449287900084,0.4812957885631476,1
-0.7968228403832978,-0.5736616888762003,0
-0.24324612589872582,-0.9395517358518325,0
0.48488367471037175,-0.04412387660975793,1
-0.8584360110805527,-0.2616968779754343,0
-0.03871512349717288,-0.466939134887744,1
-0.938378973922802,0.05812448076444926,0
0.4934664332156069,0.07771662108112766,1
0.4327025096891944,-0.15846846773789916,1
-0.3787109836232297,-0.24419235787297,1
-1.006959653686676,0.22604567284035998,0
0.4578575795640485,0.21485174202711071,1
0.9138823676685608,-0.49636378572762296,0
0.5196843141841374,0.08387648918601914,1
0.3143012073727251,-0.4283121791783468,1
0.18143935584955267,-1.0153108798327823,0
0.40996840262484013,-0.23729045764616422,1
0.4510546007058248,-0.09346803559352221,1
-0.2288961167233014,-0.48822242943021354,1
-0.6153803600525607,-0.7752668569424215,0
0.9093089753544713,-0.3868809856104795,0
-0.7446683118070749,0.6486081464652677,0
0.48054598908565876,0.29902980830633097,1
0.4500724114385429,-0.20162451342545457,1
0.23060243407192355,-0.47871493626064976,1
-0.33965101199548586,-0.2913295502229984,1
0.05275898853738598,0.5106674346528789,1
-1.0179373032457015,0.13397103116920628,0
-0.17216210759821002,-1.009289826575574,0
-0.5161330395102978,-0.8908621012704148,0
-0.4363307898808785,-0.12701187142680034,1
0.12176694120906957,-0.47805226626002684,1
-0.3492138596338421,-0.3450812893879244,1
-0.010845624671776908,1.059053531965618,0
1.0234165603045307,-0.18779122252324473,0
-0.4764470996035166,-0.36090210146392826,1
0.45228405240955416,-0.2600965508018726,1
-0.9752820853984486,0.35426781243478495,0
-0.286454392808959,-0.8431597625863375,0
0.8536715368370726,0.47140482137809214,0
0.2024082662553453,0.4957142897210815,1
-0.017471196819463127,-0.5748917727522255,1
-0.17988865882568894,0.4010499406949644,1
0.37533660148949327,-0.3382694282745793,1
1.0245894865767426,0.06215888005904102,0
0.9030019533094119,-0.16707386461065163,0
0.11448315502102452,1.1004064202111363,0
-0.5120671876560535,0.05444288111148711,1
-0.22842564276115485,-0.3418281348863909,1
-0.06791429285495287,0.4888016400108281,1
0.501067854019732,0.05815318835159059,1
0.2566220142606065,-0.4448287828409253,1
-0.8905483793084614,0.3251274671174641,0
0.410881061192355,0.2001300687559174,1
-0.6397844502919615,-0.7615483853237595,0
-0.48959546478808824,-0.10567693894600677,1
0.7754753944295544,-0.6187382892613194,0
-0.4443380290455335,-0.9385327471764042,0
0.9948606159706974,0.06599163905310668,0
-0.4187652041250565,0.33623661722211007,1
-0.23680062762171147,-0.4613155504709853,1
0.9668363420350232,0.1578651396832689,0
0.2885729953894896,0.3589815652240528,1
0.833421266793618,0.5544065766277058,0
0.025772407092102035,0.9888569956192835,0
0.965461743196058,-0.29522690677780017,0
0.38297593449382084,0.26459533209085073,1
-0.5373378801789448,0.2994385338205664,1
0.20784463641292408,0.42944160269018605,1
0.5244328949544671,-0.2332692067003888,1
-1.018561540355083,-0.0682231095733666,0
-0.43833428363254523,-0.11198141158761277,1
0.19774344008267725,0.9451858599746843,0
0.6112943325245338,-0.8282827140532346,0
-0.006536322718004375,0.510386006891959,1
0.06846870394837516,-0.9951760307264383,0
-0.4676869524589078,-0.18058057630493335,1
-0.15082912593196404,-0.9742682707608631,0
-0.22484694100215885,0.4927465636229324,1
0.7930517961580599,0.6753182606433511,0
-0.4832266895996662,-0.09732770262820896,1
0.11847033127184353,0.3971311215393533,1
0.9417655873306467,0.42143929808788166,0
-0.4195332213344478,-0.32131016855209354,1
-0.371723684574935,0.4288100505974577,1
-0.8293468680432633,0.6035968884036306,0
-0.15654403181640525,-0.4270691553742829,1
0.6529726131981765,-0.7012490534225329,0
-0.2995366530267125,0.3098638229117911,1
0.971147516097541,0.16868452296229575,0
0.4636391875607043,-0.966251830111618,0
-0.37603705981988744,-0.9689512272242625,0
-0.11535663302425234,-1.0098722135034415,0
-1.0431881609076707,0.1499016601214344,0
-0.30775680482235596,-0.39086341974412764,1
0.46065872103502187,0.8553078436695543,0
-0.42313803578510417,-0.9085746480829205,0
0.8816182178260737,-0.44368131834221664,0
0.9308834257069424,0.38025101135807976,0
0.3669548112657455,-0.27135062978533564,1
0.45298419290429426,-0.026019100004873584,1
0.2078182048392036,-0.4139964108075574,1
0.36631369382304085,0.22875973054367318,1
0.23274137671630388,1.0010864914930906,0
-0.3060802779937496,-0.4645321577297063,1
-0.43798391894474203,0.047530744435174355,1
-0.5394460831436151,-0.05393389473682752,1
0.028764618906181073,0.49074057069304083,1
